CPY ID,Time,EUR,Chronology,Day,Start,End,Company,Stage,What,Follow Up_What,Follow up_days,Follow Up_Day,Follow Up_Company,Follow Up_OPID,Follow Up_What Copy,Sort by Date and Time,Column1,Column2,Column3,Column4
CPY8250,2:00, 220   ," 43,942.7083   ",Tuesday 21/04/20 ,17:00,19:00,Hyperganic,,,,,,,,," 43,942.7083   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-21T17:00:00.000Z,2020-04-21T19:00:00.000Z,.
CPY8250,0:30, 55   ," 43,943.3750   ",Wednesday 22/04/20 ,9:00,9:30,Hyperganic,,,,,,,,," 43,943.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T09:00:00.000Z,2020-04-22T09:30:00.000Z,.
CPY8250,0:45, 82   ," 43,943.3958   ",Wednesday 22/04/20 ,9:30,10:15,Hyperganic,,Setup FFF100 Case,,,,,,," 43,943.3958   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Setup FFF100 Case"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T09:30:00.000Z,2020-04-22T10:15:00.000Z,Setup FFF100 Case
CPY8250,0:18, 33   ," 43,943.4375   ",Wednesday 22/04/20 ,10:30,10:48,Hyperganic,,Standup with Sherman,,,,,,," 43,943.4375   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Standup with Sherman"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T10:30:00.000Z,2020-04-22T10:48:00.000Z,Standup with Sherman
CPY825428,0:13, 24   ," 43,943.4653   ",Wednesday 22/04/20 ,11:10,11:23,UNIZ TECHNOLOGY LLC.,,Send Steve the test setup with hvx,How did the test print go?,,,,,How did the test print go?," 43,943.4653   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Send Steve the test setup with hvx"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T11:10:00.000Z,2020-04-22T11:23:00.000Z,Send Steve the test setup with hvx
CPY825130,0:11, 20   ," 43,943.4743   ",Wednesday 22/04/20 ,11:23,11:34,Sharebot S.r.l.,,Send Hyperganic Print with .hvx,How did the test print go?,,,,,How did the test print go?," 43,943.4743   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Send Hyperganic Print with .hvx"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T11:23:00.000Z,2020-04-22T11:34:00.000Z,Send Hyperganic Print with .hvx
CPY825122,0:04, 7   ," 43,943.6042   ",Wednesday 22/04/20 ,14:30,14:34,Rokit Healthcare,,Da-Yae will get back via mail with a call suggestion,Did Da-Yae send call suggestion?,,,,,Did Da-Yae send call suggestion?," 43,943.6042   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Da-Yae will get back via mail with a call suggestion"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T14:30:00.000Z,2020-04-22T14:34:00.000Z,Da-Yae will get back via mail with a call suggestion
CPY8254883,0:11, 20   ," 43,943.6069   ",Wednesday 22/04/20 ,14:34,14:45,tangible engineering GmbH,,Send Hyperganic Print with .hvx,,,,,,," 43,943.6069   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Send Hyperganic Print with .hvx"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T14:34:00.000Z,2020-04-22T14:45:00.000Z,Send Hyperganic Print with .hvx
CPY8251116,0:55, 101   ," 43,943.6250   ",Wednesday 22/04/20 ,15:00,15:55,Orion Additive Manufacturing GmbH,,"Call with Adam, Marien. They are positive to ship with our tech end of this year","Send LOI, Dennis replied on Mariens E-Mail?",,,,,"Send LOI, Dennis replied on Mariens E-Mail?"," 43,943.6250   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Call with Adam, Marien. They are positive to ship with our tech end of this year"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T15:00:00.000Z,2020-04-22T15:55:00.000Z,"Call with Adam, Marien. They are positive to ship with our tech end of this year"
CPY82572,0:23, 42   ," 43,943.6931   ",Wednesday 22/04/20 ,16:38,17:01,HP Inc.,,Drafted mail to Mariona,,,,,,," 43,943.6931   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Drafted mail to Mariona"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T16:38:00.000Z,2020-04-22T17:01:00.000Z,Drafted mail to Mariona
CPY825164,0:12, 22   ," 43,943.7090   ",Wednesday 22/04/20 ,17:01,17:13,XYZprinting Inc.,,Reached out to Fernando Hernandez via Linkedin,,,,,,," 43,943.7090   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Reached out to Fernando Hernandez via Linkedin"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T17:01:00.000Z,2020-04-22T17:13:00.000Z,Reached out to Fernando Hernandez via Linkedin
CPY825649,0:02, 4   ," 43,943.7174   ",Wednesday 22/04/20 ,17:13,17:15,"Shenzhen Kings 3D Printing Technology Co., Ltd.",,NDA signed? --> Test files,,,,,,," 43,943.7174   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""NDA signed? --> Test files"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T17:13:00.000Z,2020-04-22T17:15:00.000Z,NDA signed? --> Test files
CPY82597,0:09, 16   ," 43,943.7188   ",Wednesday 22/04/20 ,17:15,17:24,Nanoscribe GmbH,,filed NDA and setup call,,,,,,," 43,943.7188   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""filed NDA and setup call"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T17:15:00.000Z,2020-04-22T17:24:00.000Z,filed NDA and setup call
CPY82572,0:06, 11   ," 43,943.7639   ",Wednesday 22/04/20 ,18:20,18:26,HP Inc.,,Send mail to Mariona,,,,,,," 43,943.7639   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Send mail to Mariona"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T18:20:00.000Z,2020-04-22T18:26:00.000Z,Send mail to Mariona
CPY8254960,0:08, 15   ," 43,943.7681   ",Wednesday 22/04/20 ,18:26,18:34,Awesome Industries,,Offered support and asked for workflow,,,,,,," 43,943.7681   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Offered support and asked for workflow"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T18:26:00.000Z,2020-04-22T18:34:00.000Z,Offered support and asked for workflow
CPY8253140,0:08, 15   ," 43,943.7778   ",Wednesday 22/04/20 ,18:40,18:48,Mogassam,,send reminder to Ahmed Adel (CEO) via Linkedin,,,,,,," 43,943.7778   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""send reminder to Ahmed Adel (CEO) via Linkedin"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T18:40:00.000Z,2020-04-22T18:48:00.000Z,send reminder to Ahmed Adel (CEO) via Linkedin
CPY8253502,0:05, 9   ," 43,943.7833   ",Wednesday 22/04/20 ,18:48,18:53,Incus GmbH,,send another mail reminder,,,,,,," 43,943.7833   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""send another mail reminder"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T18:48:00.000Z,2020-04-22T18:53:00.000Z,send another mail reminder
CPY8253564,0:06, 11   ," 43,943.7868   ",Wednesday 22/04/20 ,18:53,18:59,HeyGears,,Resend mail via web form,,,,,,," 43,943.7868   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Resend mail via web form"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T18:53:00.000Z,2020-04-22T18:59:00.000Z,Resend mail via web form
CPY8254784,0:07, 13   ," 43,943.7938   ",Wednesday 22/04/20 ,19:03,19:10,Fabric8Labs,,Linkedin to Jeff Herman: We are looking at ways to mass manufacture highly complex metal objects ... I believe your tech can be a game changer. We are the guys behind this: https://www.dezeen.com/2020/03/30/hyperganic-ai-rocket-engine-3d-printed/,,,,,,," 43,943.7938   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Linkedin to Jeff Herman: We are looking at ways to mass manufacture highly complex metal objects ... I believe your tech can be a game changer. We are the guys behind this: https://www.dezeen.com/2020/03/30/hyperganic-ai-rocket-engine-3d-printed/"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-22T19:03:00.000Z,2020-04-22T19:10:00.000Z,Linkedin to Jeff Herman: We are looking at ways to mass manufacture highly complex metal objects ... I believe your tech can be a game changer. We are the guys behind this: https://www.dezeen.com/2020/03/30/hyperganic-ai-rocket-engine-3d-printed/
CPY8250,0:55, 101   ," 43,944.3750   ",Thursday 23/04/20 ,9:00,9:55,Hyperganic,, + Standup with Sherman,,,,,,," 43,944.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":"" + Standup with Sherman"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T09:00:00.000Z,2020-04-23T09:55:00.000Z, + Standup with Sherman
CPY825484,0:40, 73   ," 43,944.4167   ",Thursday 23/04/20 ,10:00,10:40,"3D Talk / Jiangsu Ouring 3D Technology Co., Ltd.",,Call with Vivi and her engineer,,,,,,," 43,944.4167   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Call with Vivi and her engineer"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T10:00:00.000Z,2020-04-23T10:40:00.000Z,Call with Vivi and her engineer
CPY825649,0:06, 11   ," 43,944.4514   ",Thursday 23/04/20 ,10:50,10:56,"Shenzhen Kings 3D Printing Technology Co., Ltd.",,Filed NDA - Sherman to send test files,,,,,,," 43,944.4514   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Filed NDA - Sherman to send test files"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T10:50:00.000Z,2020-04-23T10:56:00.000Z,Filed NDA - Sherman to send test files
CPY8251055,1:05, 119   ," 43,944.4583   ",Thursday 23/04/20 ,11:00,12:05,Wyss Institute for Biologically Inspired Engineering at Harvard University,,Second call with Jochen MŸller,"send NDA, setup call with Lin, Dennis, Michael",,,,,"send NDA, setup call with Lin, Dennis, Michael"," 43,944.4583   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Second call with Jochen MŸller"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T11:00:00.000Z,2020-04-23T12:05:00.000Z,Second call with Jochen MŸller
CPY8250,1:30, 165   ," 43,944.5625   ",Thursday 23/04/20 ,13:30,15:00,Hyperganic,,Divided up printer manufacturers,,,,,,," 43,944.5625   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Divided up printer manufacturers"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T13:30:00.000Z,2020-04-23T15:00:00.000Z,Divided up printer manufacturers
CPY8250,1:09, 126   ," 43,944.7083   ",Thursday 23/04/20 ,17:00,18:09,Hyperganic,,Divided up printer manufacturers,,,,,,," 43,944.7083   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Divided up printer manufacturers"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T17:00:00.000Z,2020-04-23T18:09:00.000Z,Divided up printer manufacturers
CPY8251066,0:03, 5   ," 43,944.7625   ",Thursday 23/04/20 ,18:18,18:21,Twente Additive Manufacturing B.V.,,send reminder to send Dennis spec info,,,,,,," 43,944.7625   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""send reminder to send Dennis spec info"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T18:18:00.000Z,2020-04-23T18:21:00.000Z,send reminder to send Dennis spec info
CPY82566,0:07, 13   ," 43,944.7646   ",Thursday 23/04/20 ,18:21,18:28,Gizmo 3D,,Test setup works?,,,,,,," 43,944.7646   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Test setup works?"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T18:21:00.000Z,2020-04-23T18:28:00.000Z,Test setup works?
CPY825428,0:03, 5   ," 43,944.7694   ",Thursday 23/04/20 ,18:28,18:31,UNIZ TECHNOLOGY LLC.,,added Kai Luo (technitian) to the account,,,,,,," 43,944.7694   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""added Kai Luo (technitian) to the account"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T18:28:00.000Z,2020-04-23T18:31:00.000Z,added Kai Luo (technitian) to the account
CPY825135,0:02, 4   ," 43,944.7715   ",Thursday 23/04/20 ,18:31,18:33,Sisma S.p.A.,,reminded Massimo on numbers,,,,,,," 43,944.7715   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""reminded Massimo on numbers"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T18:31:00.000Z,2020-04-23T18:33:00.000Z,reminded Massimo on numbers
CPY825156,0:06, 11   ," 43,944.7729   ",Thursday 23/04/20 ,18:33,18:39,Voxeljet AG,,asked Cameron / James for follow up call together with Hauk,,,,,,," 43,944.7729   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""asked Cameron / James for follow up call together with Hauk"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T18:33:00.000Z,2020-04-23T18:39:00.000Z,asked Cameron / James for follow up call together with Hauk
CPY8257,0:06, 11   ," 43,944.7771   ",Thursday 23/04/20 ,18:39,18:45,Ackuretta Technologies Pvt. Ltd.,,Send suggestion for follow up call,,,,,,," 43,944.7771   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Send suggestion for follow up call"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T18:39:00.000Z,2020-04-23T18:45:00.000Z,Send suggestion for follow up call
CPY8251130,0:12, 22   ," 43,944.7813   ",Thursday 23/04/20 ,18:45,18:57,AEDITIVE GmbH,,Asked Joachim about status,,,,,,," 43,944.7813   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Asked Joachim about status"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-23T18:45:00.000Z,2020-04-23T18:57:00.000Z,Asked Joachim about status
CPY8250,0:50, 91   ," 43,945.3750   ",Friday 24/04/20 ,9:00,9:50,Hyperganic,, + Standup with Sherman,,,,,,," 43,945.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":"" + Standup with Sherman"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T09:00:00.000Z,2020-04-24T09:50:00.000Z, + Standup with Sherman
CPY825920,0:35, 64   ," 43,945.4097   ",Friday 24/04/20 ,9:50,10:25,Nanofabrica,,Follow up with Tovit: 1) Print Workflow + 2) Object Gen Workflow,,,,,,," 43,945.4097   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Follow up with Tovit: 1) Print Workflow + 2) Object Gen Workflow"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T09:50:00.000Z,2020-04-24T10:25:00.000Z,Follow up with Tovit: 1) Print Workflow + 2) Object Gen Workflow
CPY82552,0:09, 16   ," 43,945.4340   ",Friday 24/04/20 ,10:25,10:34,EOS GmbH Electro Optical Systems,,Share Video with Vinu,,,,,,," 43,945.4340   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Share Video with Vinu"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T10:25:00.000Z,2020-04-24T10:34:00.000Z,Share Video with Vinu
CPY825656,3:49, 419   ," 43,945.4528   ",Friday 24/04/20 ,10:52,14:41,"Sindoh Co., Ltd",,Send Hyperganic Print with .hvx,,,,,,," 43,945.4528   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Send Hyperganic Print with .hvx"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T10:52:00.000Z,2020-04-24T14:41:00.000Z,Send Hyperganic Print with .hvx
CPY82597,1:42, 187   ," 43,945.4722   ",Friday 24/04/20 ,11:20,13:02,Nanoscribe GmbH,,Introduction with Henrik: Super interested in optics workflow for their customers,,,,,,," 43,945.4722   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Introduction with Henrik: Super interested in optics workflow for their customers"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T11:20:00.000Z,2020-04-24T13:02:00.000Z,Introduction with Henrik: Super interested in optics workflow for their customers
CPY825347,0:17, 31   ," 43,945.5938   ",Friday 24/04/20 ,14:15,14:32,Digital Metal AB c/o HšganŠs AB,,Christian Lšnne (CEO) asked to connect with me É send follow up ,,,,,,," 43,945.5938   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Christian Lšnne (CEO) asked to connect with me É send follow up "",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T14:15:00.000Z,2020-04-24T14:32:00.000Z,Christian Lšnne (CEO) asked to connect with me É send follow up 
CPY8251163,0:05, 9   ," 43,945.6118   ",Friday 24/04/20 ,14:41,14:46,ArianeGroup SAS,,Send suggestion for scoping call,,,,,,," 43,945.6118   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Send suggestion for scoping call"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T14:41:00.000Z,2020-04-24T14:46:00.000Z,Send suggestion for scoping call
CPY825737,0:26, 48   ," 43,945.6153   ",Friday 24/04/20 ,14:46,15:12,W2P Engineering GmbH (Way to Production),,Call with Simon: Software fails on him. Forwarded case to dennis,,,,,,," 43,945.6153   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Call with Simon: Software fails on him. Forwarded case to dennis"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T14:46:00.000Z,2020-04-24T15:12:00.000Z,Call with Simon: Software fails on him. Forwarded case to dennis
CPY82572,0:31, 57   ," 43,945.6458   ",Friday 24/04/20 ,15:30,16:01,HP Inc.,,Call with Dominik: Doesnt understand either why it takes so long for them to reply. Has made the same experience in the past,,,,,,," 43,945.6458   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Call with Dominik: Doesnt understand either why it takes so long for them to reply. Has made the same experience in the past"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T15:30:00.000Z,2020-04-24T16:01:00.000Z,Call with Dominik: Doesnt understand either why it takes so long for them to reply. Has made the same experience in the past
CPY8250,1:26, 157   ," 43,945.6674   ",Friday 24/04/20 ,16:01,17:27,Hyperganic,,Sync with lin,,,,,,," 43,945.6674   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Sync with lin"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T16:01:00.000Z,2020-04-24T17:27:00.000Z,Sync with lin
CPY8250,0:06, 11   ," 43,945.7271   ",Friday 24/04/20 ,17:27,17:33,Hyperganic,,Send Mail to Anton: Follow up on situation Mid May,,,,,,," 43,945.7271   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Send Mail to Anton: Follow up on situation Mid May"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T17:27:00.000Z,2020-04-24T17:33:00.000Z,Send Mail to Anton: Follow up on situation Mid May
CPY8250,1:41, 185   ," 43,945.7313   ",Friday 24/04/20 ,17:33,19:14,Hyperganic,,Call with Joachim,,,,,,," 43,945.7313   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Call with Joachim"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-24T17:33:00.000Z,2020-04-24T19:14:00.000Z,Call with Joachim
CPY8250,0:30, 55   ," 43,948.3750   ",Monday 27/04/20 ,9:00,9:30,Hyperganic,, + Standup with Sherman,,,,,,," 43,948.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":"" + Standup with Sherman"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-27T09:00:00.000Z,2020-04-27T09:30:00.000Z, + Standup with Sherman
CPY8250,0:30, 55   ," 43,948.3958   ",Monday 27/04/20 ,9:30,10:00,Hyperganic,,Sync with Lisa,,,,,,," 43,948.3958   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Sync with Lisa"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-27T09:30:00.000Z,2020-04-27T10:00:00.000Z,Sync with Lisa
CPY825892,1:20, 146   ," 43,948.4167   ",Monday 27/04/20 ,10:00,11:20,"ANTA (CHINA) CO., LTD.",,Presented Hyperganic Shoes to Anta,,,,,,," 43,948.4167   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Presented Hyperganic Shoes to Anta"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-27T10:00:00.000Z,2020-04-27T11:20:00.000Z,Presented Hyperganic Shoes to Anta
CPY8257,1:30, 165   ," 43,948.4792   ",Monday 27/04/20 ,11:30,13:00,Ackuretta Technologies Pvt. Ltd.,,Call with Ayush,,,,,,," 43,948.4792   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Call with Ayush"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-27T11:30:00.000Z,2020-04-27T13:00:00.000Z,Call with Ayush
CPY825883,0:02, 4   ," 43,948.6563   ",Monday 27/04/20 ,15:45,15:47,RP SUPPORT LIMITED,,Answered on his mail. He will get back in 1 week,,,,,,," 43,948.6563   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Answered on his mail. He will get back in 1 week"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-27T15:45:00.000Z,2020-04-27T15:47:00.000Z,Answered on his mail. He will get back in 1 week
CPY8250,1:22, 150   ," 43,948.6576   ",Monday 27/04/20 ,15:47,17:09,Hyperganic,,Translated LOI from German to English,,,,,,," 43,948.6576   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Translated LOI from German to English"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-27T15:47:00.000Z,2020-04-27T17:09:00.000Z,Translated LOI from German to English
CPY825892,0:24, 44   ," 43,948.7146   ",Monday 27/04/20 ,17:09,17:33,"Anta (CHINA) CO., LTD.",,Asked Sherman to reasearch Material manufacturers,,,,,,," 43,948.7146   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Asked Sherman to reasearch Material manufacturers"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-27T17:09:00.000Z,2020-04-27T17:33:00.000Z,Asked Sherman to reasearch Material manufacturers
CPY825852,0:06, 11   ," 43,948.7313   ",Monday 27/04/20 ,17:33,17:39,CoobX AG,,filed NDA and setup call,,,,,,," 43,948.7313   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""filed NDA and setup call"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-27T17:33:00.000Z,2020-04-27T17:39:00.000Z,filed NDA and setup call
CPY825983,0:23, 42   ," 43,948.7354   ",Monday 27/04/20 ,17:39,18:02,"Evolve Additive Solutions, Inc.",,"Au revoir Grant. Whats next Andy, Zeiter.",,,,,,," 43,948.7354   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Au revoir Grant. Whats next Andy, Zeiter."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-04-27T17:39:00.000Z,2020-04-27T18:02:00.000Z,"Au revoir Grant. Whats next Andy, Zeiter."
